,hcp_1.0_0.1,hcp_1.0_0.3,hcp_1.0_0.5,hcp_2.5_0.1,hcp_2.5_0.3,hcp_2.5_0.5,hcp_4.0_0.1,hcp_4.0_0.3,hcp_4.0_0.5,vcp_1.0_0.1,vcp_1.0_0.3,vcp_1.0_0.5,vcp_2.5_0.1,vcp_2.5_0.3,vcp_2.5_0.5,vcp_4.0_0.1,vcp_4.0_0.3,vcp_4.0_0.5,prp_1.0_0.1,prp_1.0_0.3,prp_1.0_0.5,prp_2.5_0.1,prp_2.5_0.3,prp_2.5_0.5,prp_4.0_0.1,prp_4.0_0.3,prp_4.0_0.5
EC_A,0.06913494650647203,0.00250700372526622,0.0018166158932519255,0.0054872004529482165,0.0010468287817066275,0.0007595392008578868,0.011285268648496435,0.0024340909472219466,0.0019278671487196828,0.004822814914341766,0.014400695798972098,0.008609520627137521,0.002034454748654004,0.0010539115043414905,0.0009528656523654646,0.0007449771065144398,0.0008542660746288305,0.0008644623021348408,0.192243118931203,0.6330601581425858,0.007895361138910118,0.015400587927728674,0.003088679841505781,0.006282929843021971,0.006113904207241109,0.0029052994167452113,0.0022726305170269563
Thick_A,0.11604179232721641,0.004727059611499671,0.007068189019994113,0.02766684957822906,0.002974330721395561,0.0027531149704500255,0.07042419944945218,0.009618341993210182,0.009090305315636692,0.012894059640298222,0.009613785868453925,0.019770653000237646,0.002993104532228708,0.0025612250311554197,0.0032627192941849354,0.0021255794288460427,0.002213610497577778,0.0027325346836026923,0.326040198653211,0.12262218854936513,0.03244542485120543,0.1414161364164052,0.009803234551139451,0.010135157302012305,0.036502763418051434,0.0073801883401132615,0.005123252954827499
EC_B,0.07442821037740797,0.02173563787851614,0.0182046699822149,0.04393159762817317,0.020012003940286276,0.019855833817161623,0.09129675123346745,0.038218341889362885,0.043012030129570056,0.030369868511843895,0.025717696124482815,0.030569938945614855,0.01623945162847873,0.0150405514743576,0.028356285386398998,0.014259714702918183,0.012686249052525255,0.01786554401112685,0.12320688215334044,0.052510795876254,0.04268589814375651,0.06598275283724493,0.02328617918981104,0.024500593381223727,0.054266020392162315,0.028250933103308777,0.023509568208990524
Thick_B,0.06332260758443485,0.011129416527815784,0.009390403981305428,0.25712283971559036,0.012385367609114873,0.016374705567886998,0.087814397608121,0.029880684958599624,0.0849102709945483,0.014135209704188417,0.016031917827200586,0.017171092433939255,0.006126057816860446,0.009796813279686619,0.030507137160536955,0.009369919981907764,0.010628194383212292,0.02990162466443247,0.07045909825931687,0.026323934510683322,0.010459973473106291,0.04392084800677429,0.008912656420833059,0.009533725534436582,0.08807477310213166,0.014107521216898043,0.012208807676437845
EC_C,0.006483025075025928,0.0004625882675615768,0.00020643454821646368,0.03871150897920304,0.0007451327651614252,0.0009426070614026313,0.8770925864753417,0.0047816893257559894,0.02019652394734981,0.00032512709347890667,0.0002453352681857399,0.00024284829896157405,0.00018655522545351673,0.0001803684339505526,0.0002872842477069448,0.00022546220048594575,0.00029651159159358565,0.0010028470416814142,0.0032961059504080454,0.0014127477775055285,0.0006086845251257153,0.00967002302112761,0.0031935068707196882,0.00042333195589494625,0.02662096378828052,0.0013511548727519714,0.0008090453916692749
