,hcp_1.0_0.1,hcp_1.0_0.3,hcp_1.0_0.5,hcp_2.5_0.1,hcp_2.5_0.3,hcp_2.5_0.5,hcp_4.0_0.1,hcp_4.0_0.3,hcp_4.0_0.5,vcp_1.0_0.1,vcp_1.0_0.3,vcp_1.0_0.5,vcp_2.5_0.1,vcp_2.5_0.3,vcp_2.5_0.5,vcp_4.0_0.1,vcp_4.0_0.3,vcp_4.0_0.5,prp_1.0_0.1,prp_1.0_0.3,prp_1.0_0.5,prp_2.5_0.1,prp_2.5_0.3,prp_2.5_0.5,prp_4.0_0.1,prp_4.0_0.3,prp_4.0_0.5
EC_A,0.05594017053116642,0.0039177726530583235,0.002809366497803097,0.005383041683910078,0.003325055699355959,0.002565564895141864,0.010831957667896894,0.007077859268887164,0.005515382742195695,0.009755157004206566,0.008056937269867953,0.005909208817347867,0.003134244191454401,0.0030286455974223025,0.0028429310823454906,0.0032773922269214396,0.0030714989969296337,0.002843385043880821,0.5839568074493141,0.21527219980081194,0.015054041816999986,0.022376083065084144,0.007799755042196424,0.004424291244906008,0.005044935720038897,0.003549182669070879,0.003237131321785576
Thick_A,0.07331577561431438,0.01817593280958739,0.016224172429040996,0.07649859564043048,0.023349925250316025,0.01836071803508593,0.052914414156107384,0.02647648648667434,0.022328353124994794,0.0303537257705488,0.02397764452799839,0.018963215695930076,0.015829743353951303,0.01461044259769433,0.015485945819189249,0.01612523445338032,0.01478706272884095,0.01566964429502765,0.1706034455522772,0.08798933905987402,0.04939960446269342,0.06613376812527577,0.03542040894033584,0.022938075698290226,0.029407383058814768,0.024375384527775677,0.02028555778555032
EC_B,0.02381217011388579,0.010933613020944076,0.010805819077516049,0.024190297708895095,0.012186936837178447,0.010590151254841983,0.06563157058049696,0.04974880912133214,0.04767627327873618,0.021371317132793895,0.01584975697098189,0.013182124856239907,0.010799042891264979,0.009983688121359826,0.01066655907185506,0.009592499520277933,0.010285964006541384,0.011143518778828965,0.08402845843084815,0.05960045659896153,0.024823890216970047,0.0775314229937343,0.03155060652074517,0.02009509473879607,0.245557609592697,0.06213740930810012,0.02622493925517706
Thick_B,0.0332944467739591,0.023659188113384123,0.024634214106274137,0.057329667866764814,0.02804153023217864,0.024565592255980852,0.13608858974082041,0.051306741796343834,0.0510243115835994,0.029726713041156927,0.028593529712294313,0.02912205156394034,0.02400277793959965,0.023757515628112166,0.025208388702441353,0.023378229262017186,0.023605812840326274,0.023907048988905378,0.04575817113140516,0.03894028517169966,0.02879453837873345,0.04333174365918517,0.030511251256033534,0.02836202916917797,0.0506978300192069,0.03996975033916285,0.032388050727296384
EC_C,0.001892938334479667,0.0011255963055854413,0.001202596709957582,0.008635515828215156,0.0012914691204026336,0.001116657224183974,0.8075128007274868,0.018888172366355004,0.01617250173238756,0.0029949869537265494,0.0018215331244133,0.0014506701333308087,0.0010359783890406872,0.0009293838980746087,0.0010391342207034765,0.0010302099198680323,0.0012502369928319955,0.0016586944030889477,0.011465885458434133,0.005839318682717547,0.00269345440332201,0.02837677916258332,0.0036818399755040323,0.0025302828626545476,0.05369089155341774,0.014575264739789243,0.006097206777445139
