,hcp_1.0_0.1,hcp_1.0_0.3,hcp_1.0_0.5,hcp_2.5_0.1,hcp_2.5_0.3,hcp_2.5_0.5,hcp_4.0_0.1,hcp_4.0_0.3,hcp_4.0_0.5,vcp_1.0_0.1,vcp_1.0_0.3,vcp_1.0_0.5,vcp_2.5_0.1,vcp_2.5_0.3,vcp_2.5_0.5,vcp_4.0_0.1,vcp_4.0_0.3,vcp_4.0_0.5,prp_1.0_0.1,prp_1.0_0.3,prp_1.0_0.5,prp_2.5_0.1,prp_2.5_0.3,prp_2.5_0.5,prp_4.0_0.1,prp_4.0_0.3,prp_4.0_0.5
EC_A,0.053760938635147734,0.004144944517019002,0.002817747711346218,0.0057824506281390345,0.0038204041915313146,0.00293839003437692,0.010347729309961516,0.007489827112498751,0.005706982150038843,0.01027591976129523,0.007588074678772494,0.006169550037653346,0.002789147224406566,0.0024326278406777905,0.0028005869555379785,0.0029367625213405366,0.002830225605238959,0.0030741030364102523,0.6228616712100263,0.17641783497648006,0.015884310505844337,0.023554175330789733,0.007868593149089515,0.0048224792887374066,0.004061854874814598,0.003658280114532766,0.0031643885982928035
Thick_A,0.07465033900494492,0.018459960352383807,0.016674451040904037,0.08319317112668892,0.02147474676607993,0.016386131757199655,0.050943855529274974,0.028244994794579686,0.023850285852193804,0.029468067102038864,0.023117018231341758,0.021998026622045207,0.01540069485046949,0.015300759564453384,0.01524525333202258,0.015798713001767665,0.01544279186751365,0.015541514300273538,0.17177105019477784,0.08708204949072657,0.04634638436287918,0.06727496740058245,0.0312871066372644,0.022110154798552353,0.02890658841193019,0.024089385175255672,0.019941538431855404
EC_B,0.02283255312354212,0.01144213022652978,0.010686291876876166,0.02372697403331502,0.014316645665360162,0.010467179636269959,0.06445764236520694,0.04878880449830775,0.04791073863721326,0.024273006540855464,0.017233161878609297,0.013366446142268406,0.009656215207445827,0.01015848315298101,0.010540373253857626,0.010668153252007725,0.010568033950027336,0.012635588894024075,0.08582674301089824,0.053525267718028666,0.023021110569634993,0.08045641197950226,0.030489519333169745,0.022042145089384194,0.24350528365098384,0.05976501732563834,0.0276400789880618
Thick_B,0.03503056862341378,0.02521811777590307,0.025775497766111887,0.057716744934143735,0.02655951140055437,0.024513143535772972,0.14070077942406423,0.052644924941190455,0.04704104112651867,0.02963623325925916,0.02784628238954468,0.025998958282441233,0.02389376051218259,0.023765147039429814,0.023753565099557887,0.02326303815498341,0.024288910608172593,0.025514127784143935,0.05040935643942246,0.03780939868507965,0.028157986727950796,0.0381785691411934,0.030247296652477336,0.027251782887314176,0.05550122403182094,0.03788805275239184,0.03139598002496087
EC_C,0.0019846991939568475,0.0011387999060622634,0.0011528435844651718,0.008497498976062364,0.0014747686819584765,0.0011005501402509671,0.8081851403352228,0.019589530481159367,0.01619563178431491,0.002795459013135943,0.0017406690937260925,0.001385070734810237,0.0009503546349561712,0.000915867996561504,0.0010170846541088432,0.0010557049559487633,0.0013368908626321032,0.001576363955221815,0.011225651952367525,0.006382947338401229,0.002418035981456925,0.02757621460161811,0.0037621124236898646,0.0024208624784221476,0.05353727210780117,0.014699009035295727,0.005884965096392735
