,hcp_1.0_0.1,hcp_1.0_0.3,hcp_1.0_0.5,hcp_2.5_0.1,hcp_2.5_0.3,hcp_2.5_0.5,hcp_4.0_0.1,hcp_4.0_0.3,hcp_4.0_0.5,vcp_1.0_0.1,vcp_1.0_0.3,vcp_1.0_0.5,vcp_2.5_0.1,vcp_2.5_0.3,vcp_2.5_0.5,vcp_4.0_0.1,vcp_4.0_0.3,vcp_4.0_0.5,prp_1.0_0.1,prp_1.0_0.3,prp_1.0_0.5,prp_2.5_0.1,prp_2.5_0.3,prp_2.5_0.5,prp_4.0_0.1,prp_4.0_0.3,prp_4.0_0.5
EC_A,0.05793610198104441,0.003901721586361224,0.0026670746329959406,0.0061270419993495265,0.003405319454252392,0.003011393811003466,0.010608507258797542,0.007298623477022559,0.0053595887244026,0.009730996993997085,0.00865088431691595,0.005879372216745616,0.0027304043107057715,0.0028757892594031445,0.00291218755949158,0.0029865032320936526,0.0027797523987039214,0.0030546928935366534,0.6326832686442918,0.16850118299241723,0.014860501799399056,0.020196211397794647,0.006370257560028031,0.0047789355108319425,0.00409224575358434,0.003476227159841419,0.003125213074988531
Thick_A,0.07866763919236451,0.019206769665606232,0.015930777729610306,0.07580158390101041,0.023631436087195524,0.01770807306281525,0.05221011962080084,0.02788330681908114,0.02411602913266838,0.031977585840139065,0.02421291092171833,0.020553628188526612,0.015952383245275842,0.014498788702695626,0.015129654127465971,0.01464467196430919,0.015126634253254664,0.01427272374237341,0.16671450688090253,0.09698555573002368,0.04244604616948076,0.06599532837079,0.030582899890758002,0.021432811762326996,0.028856195974765214,0.024629388518483633,0.020832550505557913
EC_B,0.025334321631551315,0.010753603663273664,0.01043762060141491,0.024541120276099396,0.01296705157592529,0.010344253498199762,0.06365702744735102,0.051371341923544686,0.04798379039091023,0.02428406463856768,0.018619453738817245,0.013430767707239383,0.010057198640852642,0.0099018219186088,0.010408383140021519,0.010423068105514913,0.010124202825371544,0.01158454092784261,0.08008481914911969,0.05878999444648928,0.022013640690116503,0.08178919766123076,0.02897239377047913,0.02084455323666682,0.2501788130921441,0.05329481000091908,0.027808145301727993
Thick_B,0.0343769804839754,0.02450905241572407,0.024379394272071142,0.058174966615937816,0.027819428624477737,0.02409616651313675,0.1439084339265292,0.05011062708894565,0.049525115780233255,0.027870616350196442,0.029129768106868507,0.027120360275418774,0.023513115990888178,0.023856681162280836,0.023572646131765174,0.023140060305292847,0.02382803272923872,0.025799683055796285,0.04817990477808375,0.037641126728242935,0.028538325102436292,0.03913087276288596,0.02962419147423711,0.02731064154575427,0.05876541574619858,0.03676322311305158,0.0293151689203327
EC_C,0.0018378297118640118,0.001139207207786957,0.001156725700955833,0.008133502904818504,0.001355653677281691,0.0011259057639064856,0.8090751007140158,0.01934423285614314,0.016373119262967868,0.0027974500324563123,0.0018153400208415296,0.0014550598014881338,0.0009901647209452143,0.0009686243624924656,0.0010455345977646129,0.001005388870575228,0.001202067136484903,0.0017338222576372673,0.01142410798880483,0.006106426806536934,0.002650180248793405,0.028509964967072164,0.0034702662590751472,0.002618734002985149,0.05105230034589688,0.01538849370803537,0.0062247960723741695
