,hcp_1.0_0.1,hcp_1.0_0.3,hcp_1.0_0.5,hcp_2.5_0.1,hcp_2.5_0.3,hcp_2.5_0.5,hcp_4.0_0.1,hcp_4.0_0.3,hcp_4.0_0.5,vcp_1.0_0.1,vcp_1.0_0.3,vcp_1.0_0.5,vcp_2.5_0.1,vcp_2.5_0.3,vcp_2.5_0.5,vcp_4.0_0.1,vcp_4.0_0.3,vcp_4.0_0.5,prp_1.0_0.1,prp_1.0_0.3,prp_1.0_0.5,prp_2.5_0.1,prp_2.5_0.3,prp_2.5_0.5,prp_4.0_0.1,prp_4.0_0.3,prp_4.0_0.5
EC_A,0.05357221348278559,0.004116340522739361,0.002817024471890501,0.0059372609720066355,0.0035505394102031823,0.002955678640321297,0.010673843670212776,0.006663985877794374,0.005218491431473843,0.009598271717089393,0.008701736685157637,0.005628290373164575,0.0030283125003096683,0.0028245325131210364,0.00275676133101711,0.0030392294973013954,0.0031229342276977608,0.0030883775106330855,0.6584466774094331,0.14232554661214522,0.015398888022002044,0.023311062361236482,0.007560150968565991,0.0045241348549702,0.004009835789254448,0.004064745870181019,0.003065133277292252
Thick_A,0.07500987866560954,0.019210416296935384,0.017162971973157755,0.08150275767720419,0.02141857405132779,0.01828025876221221,0.050044790540465435,0.0257956536027577,0.02548625355816931,0.029010128333348366,0.02458241707743312,0.01945771015839308,0.016330423661775777,0.015721529906464967,0.015195453015629528,0.015012188006191918,0.01499916386143323,0.014578755007422284,0.168927894913642,0.09170467597331358,0.04546407182675615,0.06639518475875775,0.029653044062672905,0.023999141025449096,0.029476709429463753,0.023548539134074054,0.02203141471993909
EC_B,0.0241170638982628,0.011002104576967289,0.010825658050569013,0.024013674993151973,0.013626703207273824,0.010251242124657457,0.06093170001416266,0.05292860735889744,0.04831479693927569,0.0225551122097745,0.015798515989438617,0.013431277573740135,0.010616641485380194,0.009867995164220236,0.010171619153020311,0.010107992526588436,0.010667159013310164,0.01117254563002105,0.07950554492047904,0.059795310895714826,0.026602045547537367,0.07836643011838265,0.0320000666967581,0.021009984728549744,0.25184906821923086,0.051628304098393765,0.028842834866241805
Thick_B,0.03293584725241354,0.02519021757605931,0.023636770976208848,0.0581702340924136,0.029806502614472357,0.02524636858274167,0.13544511706824675,0.055305445806179285,0.05052787307130592,0.02802724331051038,0.026386384545275983,0.0276893772340357,0.023702316309182646,0.02206305824939268,0.02292830438935593,0.023646011842871944,0.023987263021403516,0.025840579723315122,0.04882346320035976,0.04176486750899123,0.02735410181334925,0.03917764819225515,0.029591366625379867,0.02759087923458391,0.0561360434201188,0.03756739572391616,0.03145931861566068
EC_C,0.0019193216426763645,0.0011789616668899567,0.0011707759208510768,0.008272117280732069,0.0014657362884023888,0.0011334840157258394,0.8082827299106029,0.01926273394770405,0.016123570452233286,0.002725240296180882,0.0017915609644156866,0.0014861734074912221,0.0009031059462523731,0.0009533015593656798,0.001095365667925436,0.0010120454963254762,0.0012334039800142216,0.001784959745634684,0.01118500336146589,0.00621375946678498,0.002540690762272258,0.028224822785143135,0.0034394488382977345,0.0024023534801124726,0.05344334276693904,0.014680521308128794,0.006075469041432076
