,hcp_1.0_0.1,hcp_1.0_0.3,hcp_1.0_0.5,hcp_2.5_0.1,hcp_2.5_0.3,hcp_2.5_0.5,hcp_4.0_0.1,hcp_4.0_0.3,hcp_4.0_0.5,vcp_1.0_0.1,vcp_1.0_0.3,vcp_1.0_0.5,vcp_2.5_0.1,vcp_2.5_0.3,vcp_2.5_0.5,vcp_4.0_0.1,vcp_4.0_0.3,vcp_4.0_0.5,prp_1.0_0.1,prp_1.0_0.3,prp_1.0_0.5,prp_2.5_0.1,prp_2.5_0.3,prp_2.5_0.5,prp_4.0_0.1,prp_4.0_0.3,prp_4.0_0.5
EC_A,0.05408929436838256,0.004409791841186397,0.0028694342056335078,0.005338629540598674,0.004324564589053545,0.0030763654449523104,0.010123184788250382,0.0072461749883121025,0.005600213297250261,0.009603841535261752,0.008942380569936507,0.005782550471819183,0.0028500673794984673,0.00274094615234471,0.0029494459202949463,0.0027138334715544952,0.002991302969844521,0.003088155891865975,0.5736587851425413,0.22553997058141614,0.014982935820423182,0.02542118292459077,0.007087241585472674,0.004254299921670885,0.003986243954427579,0.0031604697845505,0.003168692858866637
Thick_A,0.07570250627234103,0.01709390863630467,0.016821069541726526,0.08292962549342578,0.021536114469321264,0.01674625513149421,0.04091982938119958,0.034649472045736804,0.021723622806775356,0.028249997876828824,0.024836016392192038,0.021318021214413663,0.015989033919874548,0.014728983125744475,0.014855217294190533,0.01600426907129148,0.01496925616338605,0.015542613610743735,0.16397068761572628,0.09637652652876036,0.04721581412994871,0.06987747794385538,0.031055949586339438,0.022062082671356013,0.02933142745372444,0.02450191734534852,0.020992304277950274
EC_B,0.023866515956832264,0.01057094180812088,0.01076947700173364,0.024253665875522225,0.013216909883687044,0.010672416251060366,0.060979102602533905,0.049493401702592234,0.05296805920054298,0.023438896447979172,0.016206429817561843,0.013908070867298538,0.010422543675863982,0.009567609288322022,0.010192865434923464,0.010443184560970107,0.010300374669539928,0.01208049634821309,0.07659747661613275,0.061414503480867945,0.025604794690215548,0.07422705409480583,0.02952380628226689,0.021315618149607106,0.2600333603929184,0.05178309165604643,0.026149333243841315
Thick_B,0.03441277171152238,0.0253489788885292,0.024902535567152145,0.053434134569140826,0.029130508586852115,0.023804350444539348,0.1432305771067859,0.049700655913440916,0.048892840001913185,0.02849279228176641,0.031387456384321846,0.029054241851933137,0.02394380921456397,0.023497432575065723,0.02412600313866959,0.022228922838595157,0.024070689063357017,0.023948354492382404,0.048308238583943806,0.036888455221343146,0.02829918033893302,0.037712571563563245,0.03060576775131991,0.027646511009459623,0.05485052408838374,0.03990091541348938,0.03218078139903283
EC_C,0.0017179791802585075,0.0010841918367607592,0.0012364168515877204,0.008964018445644987,0.001419242410653208,0.001071151299087624,0.8072635917550779,0.018927830966758725,0.01626498980014191,0.0027965742562201233,0.0017034352928430977,0.0015492179642491786,0.0009585429299141426,0.000991937842108804,0.001121101907826593,0.0010081195496486335,0.001281423565690136,0.0017906915999342074,0.011469619490757579,0.00587960845479629,0.0026803477149527815,0.029103104864273442,0.004450793140146628,0.0026481857739175,0.05107531439913887,0.015172461023715573,0.006370107683895128
