,hcp_1.0_0.1,hcp_1.0_0.3,hcp_1.0_0.5,hcp_2.5_0.1,hcp_2.5_0.3,hcp_2.5_0.5,hcp_4.0_0.1,hcp_4.0_0.3,hcp_4.0_0.5,vcp_1.0_0.1,vcp_1.0_0.3,vcp_1.0_0.5,vcp_2.5_0.1,vcp_2.5_0.3,vcp_2.5_0.5,vcp_4.0_0.1,vcp_4.0_0.3,vcp_4.0_0.5,prp_1.0_0.1,prp_1.0_0.3,prp_1.0_0.5,prp_2.5_0.1,prp_2.5_0.3,prp_2.5_0.5,prp_4.0_0.1,prp_4.0_0.3,prp_4.0_0.5
EC_A,0.05538278184433452,0.004464780729507827,0.0028176062378558685,0.005771091782133761,0.0034134537699598926,0.0029511776087163084,0.010540156285339424,0.0067873583405447455,0.005632057018607377,0.009331750531615305,0.008449369913456992,0.006111873359501639,0.002676107406690015,0.0029754606520789938,0.0025757000360971246,0.0028209694044178217,0.002975227877923723,0.003015599712249497,0.5656623945926235,0.23496406679049503,0.01486682435586282,0.022300158503263712,0.0069734522936629,0.004560123611100279,0.004532727569261389,0.003900309392268396,0.003547420380431309
Thick_A,0.07339395723784357,0.018605339050104402,0.017020739535521762,0.08217545336905416,0.02100574007270199,0.015997188582557487,0.05099840708255007,0.028013900573497803,0.022528067510115376,0.03248122168664795,0.023344676655258415,0.019428848123528825,0.01649555707838306,0.01615944646750132,0.014353482740485566,0.014572704054721521,0.015346229964385677,0.015658301759443445,0.16186126500801484,0.0970248387768384,0.0450565732255516,0.06689584290436434,0.03447175962864347,0.02206403403818233,0.030485836756189072,0.02387801573721826,0.020682572380695357
EC_B,0.021882213659085936,0.010271482591836363,0.010297716706391277,0.022838051095248172,0.012870675018729414,0.010184835659969804,0.06357537537374024,0.0509313740013313,0.0486425233703767,0.026492086152884647,0.01656101561339966,0.013146820209726915,0.01037032686987933,0.009397021077181784,0.010633443246169196,0.009933451435681445,0.011028017667745393,0.012479135836634852,0.07753461170701001,0.06236687316927987,0.022700166830551212,0.07704172947204428,0.030863783491828573,0.022239148206788274,0.25078528109763576,0.05495350841125355,0.02997933202759605
Thick_B,0.03279134428852691,0.024627026810001944,0.024163448845453052,0.05643097383295108,0.029302660520745566,0.02471739057275895,0.13598408779277554,0.05121137026063519,0.05103423533155667,0.031129340400562127,0.029463435108156782,0.027843740230911757,0.023238257548595445,0.021900212413222906,0.024496601711625963,0.023656780633551804,0.02397512723304881,0.025960550274829648,0.047442176226427,0.038798810110513504,0.027939804781390437,0.040472336384261606,0.03275582337138516,0.027106125934469406,0.0555278430714249,0.03723948344406074,0.030791012866157125
EC_C,0.001755481942457067,0.0012847190745262649,0.001240740767423718,0.00795047918221602,0.001373347967767748,0.0010921167661397488,0.8092947780043553,0.018291514476767218,0.016306901060232,0.0029347171282348506,0.0017334079466468214,0.0014831909817454533,0.0008990155318595421,0.0009092172989919973,0.001034899063842936,0.0009819486088514604,0.0012373378709214218,0.0016157271595052254,0.011502487465090762,0.005984020002211152,0.002599467015514443,0.025802729560441235,0.0037296283434276206,0.002439128765895194,0.054044508884858414,0.016318184816809002,0.0061603043132673705
