,hcp_1.0_0.1,hcp_1.0_0.3,hcp_1.0_0.5,hcp_2.5_0.1,hcp_2.5_0.3,hcp_2.5_0.5,hcp_4.0_0.1,hcp_4.0_0.3,hcp_4.0_0.5,vcp_1.0_0.1,vcp_1.0_0.3,vcp_1.0_0.5,vcp_2.5_0.1,vcp_2.5_0.3,vcp_2.5_0.5,vcp_4.0_0.1,vcp_4.0_0.3,vcp_4.0_0.5,prp_1.0_0.1,prp_1.0_0.3,prp_1.0_0.5,prp_2.5_0.1,prp_2.5_0.3,prp_2.5_0.5,prp_4.0_0.1,prp_4.0_0.3,prp_4.0_0.5
EC_A,0.05772996061363078,0.003896667889358778,0.0028182716599263044,0.005645732268492037,0.003465092728795859,0.003108137170565346,0.010200098077593702,0.007099671870179557,0.006208096925922094,0.009985656735261535,0.008472263788119104,0.005849896922706431,0.002756544312433824,0.002723219298168233,0.002791876576421745,0.0030414051864558634,0.002796341205338535,0.0028708150946209834,0.4226867134680917,0.3772414476799908,0.014798956612953223,0.02143720589988832,0.007410255350708319,0.004104762752462475,0.0037324650106740076,0.0035892739058508622,0.0035391709953896686
Thick_A,0.0771671231257118,0.018717906378209203,0.01656491794247362,0.08112753643013378,0.02128831248245807,0.016940243076069703,0.04409848963655525,0.03272099074366626,0.023085425657166266,0.0306502009132689,0.023741831154925026,0.02054878931730122,0.015393624670027731,0.014360973207889588,0.015750674772795407,0.01558981490845249,0.014419763485746704,0.01566190408056965,0.1696943060238471,0.08529201749600228,0.04910280793152323,0.07019713175819739,0.03133340808209688,0.02074966138731617,0.031098532053885814,0.023952698302811104,0.020750914980899322
EC_B,0.023652152608804662,0.011017374376078474,0.010139808061236617,0.024413292211406708,0.012999625151662596,0.010796924714541117,0.06674478202816539,0.04758304501930472,0.04645678825561516,0.023652474360942734,0.016983415705651046,0.01278735786361369,0.010099745818436024,0.009741875417828155,0.010316280459134696,0.010169304764715123,0.010445711866281973,0.012641815489053906,0.07808612353511593,0.06330143316326634,0.024719458839279847,0.0758497715688955,0.031326696562212,0.02192157732717962,0.2556910002975227,0.05076816762627832,0.02769399690777702
Thick_B,0.03273648887843315,0.023316428183521722,0.024256246966429126,0.06012181125393801,0.026966139592583593,0.024805087011317836,0.13138937112104107,0.05901564388222227,0.04997207521567487,0.0298872388789757,0.027894626451491173,0.027256109234374836,0.023074308945780154,0.02334028377961013,0.023435816196447846,0.02381092971912232,0.023118725016222454,0.02585066977807927,0.04855940478356186,0.03783464850217281,0.03115348830549867,0.04097726571289321,0.029681123475733106,0.027721981162145987,0.05341130151417413,0.03890577968726269,0.03150700675129198
EC_C,0.002084115278497981,0.0011815844338010418,0.0012361841057291563,0.008007889286994342,0.001385419453220738,0.0010729077351015076,0.8094588104268473,0.01849507314862618,0.015736908651648524,0.002603759278342775,0.001918600021300051,0.0016103632984594296,0.0009427850986176262,0.0010272774797510144,0.0010491268917405963,0.0010094985174594058,0.0013442926979609156,0.0016520620180551688,0.011433231452163094,0.006312038248801927,0.0027277476299985464,0.024004617743243757,0.004088214612264029,0.002579146159747437,0.0560384850799126,0.015094622092541674,0.005905239159173027
