,hcp_1.0_0.1,hcp_1.0_0.3,hcp_1.0_0.5,hcp_2.5_0.1,hcp_2.5_0.3,hcp_2.5_0.5,hcp_4.0_0.1,hcp_4.0_0.3,hcp_4.0_0.5,vcp_1.0_0.1,vcp_1.0_0.3,vcp_1.0_0.5,vcp_2.5_0.1,vcp_2.5_0.3,vcp_2.5_0.5,vcp_4.0_0.1,vcp_4.0_0.3,vcp_4.0_0.5,prp_1.0_0.1,prp_1.0_0.3,prp_1.0_0.5,prp_2.5_0.1,prp_2.5_0.3,prp_2.5_0.5,prp_4.0_0.1,prp_4.0_0.3,prp_4.0_0.5
EC_A,0.0544451327632683,0.004242763321822234,0.0027693003830375437,0.004704513635345964,0.003762374539114024,0.002945432154692814,0.010037249595454906,0.007232026247645826,0.0056325420092676725,0.010170496885264496,0.008102178235745829,0.006225184672572713,0.0028272300722726224,0.0027161884059305795,0.0027347083522975806,0.00301661652918703,0.002890276637377291,0.0029229279687643947,0.43405657013725907,0.36545912200338815,0.015364951074534904,0.024719762145703754,0.007194441673932443,0.004205286554506171,0.004049574637101235,0.0047547942685439775,0.0028183550959684817
Thick_A,0.07894641028803608,0.019123518577886276,0.016085527003113352,0.07529804113149244,0.023131980046972173,0.016439465997857897,0.04718748061207989,0.02675823040586352,0.02411205965230895,0.029727171420092936,0.025021097423943327,0.02119456677871468,0.015531572927576004,0.01575844400724504,0.015390080325419553,0.015227422437192559,0.015413668554571994,0.015647657799151057,0.17322583449548543,0.08707605817145274,0.04609330044461786,0.06755767543831022,0.030707391320192744,0.02335520210675161,0.031085741719917598,0.024525078783500295,0.020379322130253775
EC_B,0.0229651004373276,0.010308338276496925,0.010492003505917629,0.026212019993203616,0.013408850831322549,0.010963058146743889,0.06092887373777831,0.04901508016584765,0.052323942619197296,0.023586030564131315,0.016038316351154946,0.013597409623291281,0.0104614233755903,0.01015260597371034,0.01033126302242125,0.010631321132459239,0.010046985015098464,0.0124799448146447,0.08222410409824307,0.05750793719706078,0.02324435688801082,0.07767282398430926,0.029866886062063225,0.020511972832417052,0.256997095611219,0.05188777309340013,0.026144482646939415
Thick_B,0.03297162335254336,0.024099743407178846,0.025941780249084983,0.05605964940592939,0.029221612969771476,0.023954949791629244,0.13154474476819036,0.05578025204274255,0.04669392544583129,0.032659663331003834,0.029018797491991166,0.0291500325940022,0.02323245421837093,0.023810702874093363,0.02519621116423059,0.023560484826298616,0.024952037401029543,0.026112710461914955,0.045203511963564716,0.037407531865269586,0.028334938393224412,0.04198493299534863,0.029442823156602682,0.02875125559661702,0.05308672755762796,0.04039242729370453,0.031434475382203717
EC_C,0.0017287608739539162,0.0011983339781170886,0.001254555563453953,0.008643815743638183,0.0013508317258827565,0.0011190890265938645,0.8088870013692594,0.018170590028162355,0.01722660900576135,0.0028778881102949003,0.0017699129190546312,0.0015518095853703582,0.0009688975985434969,0.0009052866220375939,0.0010887815460126754,0.0009883875884855045,0.0012390005901716829,0.001680030361287633,0.01099156365657528,0.0064928480272563064,0.002464688051839779,0.027007519468440037,0.003457811519526003,0.0026830070524008413,0.05347136603794189,0.014760725084624315,0.006020888865314296
