,hcp_1.0_0.1,hcp_1.0_0.3,hcp_1.0_0.5,hcp_2.5_0.1,hcp_2.5_0.3,hcp_2.5_0.5,hcp_4.0_0.1,hcp_4.0_0.3,hcp_4.0_0.5,vcp_1.0_0.1,vcp_1.0_0.3,vcp_1.0_0.5,vcp_2.5_0.1,vcp_2.5_0.3,vcp_2.5_0.5,vcp_4.0_0.1,vcp_4.0_0.3,vcp_4.0_0.5,prp_1.0_0.1,prp_1.0_0.3,prp_1.0_0.5,prp_2.5_0.1,prp_2.5_0.3,prp_2.5_0.5,prp_4.0_0.1,prp_4.0_0.3,prp_4.0_0.5
EC_A,0.05655306864481101,0.004082754090514023,0.002609237289817511,0.004605525258962043,0.0037969712844575813,0.002836703019312864,0.010097399447307642,0.007154358949468438,0.005914572725548082,0.00987705073440411,0.00831378344893002,0.005819927367940119,0.002773557071054293,0.00254752160816512,0.0028491751644747374,0.0028188532798197495,0.002893064586200831,0.003098198092204559,0.5811791281683645,0.2201866370267377,0.014670873942175925,0.0213078775331702,0.006989865822360587,0.00460998436628797,0.0046349366120449955,0.0035668629096877688,0.004212111555777753
Thick_A,0.07484587579802762,0.01811403086386911,0.016435583533629783,0.08088133125216547,0.021558777380517202,0.016129119674570695,0.05132550149974099,0.027943240149996235,0.023504623447258382,0.0327973581145474,0.025770828884950664,0.0195993545226911,0.015456816205751137,0.015076060041750772,0.015734983957559782,0.016536519225070444,0.015993027844919135,0.015417044532085717,0.1652285269805817,0.09060607879699085,0.045739517450063036,0.06554333850692452,0.032929621677508694,0.020902581366014885,0.03136123325676631,0.02311636422451755,0.02145266081153082
EC_B,0.022654398948892835,0.010188275251008268,0.0110993423105436,0.02435216997101219,0.012463746324881812,0.011108539446606586,0.06071947276900626,0.04653207370317412,0.05295362704735174,0.023797731106120983,0.01745882096893948,0.0136987724888325,0.010694449720782422,0.010629140775199327,0.010851353152733464,0.010057064795043558,0.010654920156160461,0.011857649911052377,0.08195066237239726,0.056413157927700984,0.025149307589613146,0.07684686244121627,0.03332089305085072,0.021532544885719256,0.26140359740273467,0.046053428185768984,0.025557997296656736
Thick_B,0.033587110045961245,0.025140510063309578,0.024379781021792682,0.05363164056582862,0.027269724367836912,0.025306549802941634,0.14159294545668413,0.04994726128252977,0.04956494791928796,0.02915532792553825,0.027403148521593545,0.02781359397657423,0.022542963969137814,0.023244445668974906,0.024936866880716196,0.024282921596108807,0.024337079029003415,0.025677588645945704,0.046449957127474496,0.039126879311473836,0.02776147578387444,0.04101085741216416,0.030431355137859918,0.02895816596661168,0.05390530116645811,0.04274894976673875,0.02979265158757923
EC_C,0.00175514835767173,0.0012314890888784522,0.0012221399159145843,0.008044193965090884,0.0013108367189452593,0.0011179546761311506,0.8095483195223997,0.018408576419816594,0.01625046685185969,0.0029221024582829825,0.0017460465041440633,0.0014592158959464052,0.000937544516918433,0.0009290300755206168,0.0010437990322320512,0.0010393668372943071,0.001264922779150086,0.0015966762604835416,0.011611678525600314,0.005832411074275473,0.0025698759011559434,0.027559091865183034,0.0037616649418716988,0.0025110779088072755,0.05364402188062352,0.014822319223536575,0.005860028802265783
