,hcp_1.0_0.1,hcp_1.0_0.3,hcp_1.0_0.5,hcp_2.5_0.1,hcp_2.5_0.3,hcp_2.5_0.5,hcp_4.0_0.1,hcp_4.0_0.3,hcp_4.0_0.5,vcp_1.0_0.1,vcp_1.0_0.3,vcp_1.0_0.5,vcp_2.5_0.1,vcp_2.5_0.3,vcp_2.5_0.5,vcp_4.0_0.1,vcp_4.0_0.3,vcp_4.0_0.5,prp_1.0_0.1,prp_1.0_0.3,prp_1.0_0.5,prp_2.5_0.1,prp_2.5_0.3,prp_2.5_0.5,prp_4.0_0.1,prp_4.0_0.3,prp_4.0_0.5
EC_A,0.05429598258029435,0.0040272372299207685,0.002946073385445792,0.005626067448045009,0.0037837623651051687,0.002668718931935793,0.009607269144741035,0.007126375942732253,0.005650808675369598,0.01018789390969162,0.007733914148147047,0.006012237617140205,0.0026955596968354246,0.002841830519519512,0.0029553802755181357,0.0028109376328675204,0.0029520750828004876,0.002931819832074379,0.5272393862164646,0.2735156198146988,0.015243953419327137,0.024597844861164345,0.007263825681545359,0.004532888942012088,0.004055682715883104,0.0033798062426470604,0.0033170476880733713
Thick_A,0.0750241521221813,0.01864930385221595,0.016056427820442445,0.07956321663638918,0.02576402342694022,0.017061661780330802,0.04559805937029,0.02719293168101313,0.026139755525586693,0.030005765274661377,0.024428958483259034,0.019805538102716864,0.014954106956788584,0.014815241549808057,0.014857490108107569,0.015597522450802296,0.0153656954199838,0.01607349057380639,0.16500963534769117,0.08485553018786628,0.05267015898048607,0.07004228006627046,0.03275277555161441,0.022266094128192405,0.03225417966286339,0.022947617014406035,0.02024838792528609
EC_B,0.024489335031303305,0.01042925490441492,0.01052412515512445,0.025067485172415256,0.012518494629179533,0.010296771652425877,0.06263991474022426,0.0500431329709634,0.05037936806375687,0.022257400706790414,0.01668157251557906,0.01328517542611229,0.010297817903516807,0.010437212550040455,0.010470300468204425,0.009716120997840737,0.01042251141292448,0.011608495594056193,0.0772700659668505,0.06449805041007217,0.024457036515171674,0.0773440087604149,0.03142446932732911,0.020431192624528537,0.25953099529403173,0.047604556477232385,0.025875134729496374
Thick_B,0.03498797308138959,0.023676154701505137,0.02405046101953569,0.05660035817505883,0.026366112273847192,0.024495825782967884,0.1304503607803068,0.05510842134429043,0.052868950393623146,0.029307663757617654,0.028490733301547562,0.02875261674716751,0.023069703919839334,0.023105932906566644,0.02444730728538082,0.023315496918462582,0.023636974752672034,0.02568300972552707,0.045976164022834665,0.04061848757205785,0.02970587868071839,0.03930903957965572,0.03050250075316077,0.029314464614266855,0.05680838459371693,0.03780824470326834,0.03154277861301459
EC_C,0.001715250202779927,0.0011746080546600434,0.0012340858905294464,0.008095645725864348,0.0013649341110665784,0.0010978008213997545,0.8092150641855783,0.018522593832824875,0.01631434309941187,0.0024583181582572807,0.001822841653309064,0.0015081230586973977,0.0010091260921137883,0.0009879221847387473,0.0010846986459141343,0.0010149633113805828,0.0012779319611000988,0.0017729059444161594,0.011386381608630546,0.006442227925022986,0.002656444285413543,0.026294885163843856,0.0038740988567210026,0.002425517021183519,0.05568661656373737,0.013789135002659497,0.005773536638745333
