,hcp_1.0_0.1,hcp_1.0_0.3,hcp_1.0_0.5,hcp_2.5_0.1,hcp_2.5_0.3,hcp_2.5_0.5,hcp_4.0_0.1,hcp_4.0_0.3,hcp_4.0_0.5,vcp_1.0_0.1,vcp_1.0_0.3,vcp_1.0_0.5,vcp_2.5_0.1,vcp_2.5_0.3,vcp_2.5_0.5,vcp_4.0_0.1,vcp_4.0_0.3,vcp_4.0_0.5,prp_1.0_0.1,prp_1.0_0.3,prp_1.0_0.5,prp_2.5_0.1,prp_2.5_0.3,prp_2.5_0.5,prp_4.0_0.1,prp_4.0_0.3,prp_4.0_0.5
EC_A,0.05971133055026423,0.0037730919599984107,0.0026386587639400374,0.005199260392909938,0.0034682408308236157,0.0030266446792076773,0.010646832352427716,0.006890962647688249,0.005597143565321691,0.010213117346527155,0.007930051316351982,0.005941303148558353,0.0027967789632937176,0.002718088764678763,0.002683835822351562,0.0027965827480323424,0.0030536947236780502,0.0030243263540055765,0.5845089753751719,0.21507756149339477,0.015454446540572191,0.019181788995999115,0.006854406796257061,0.004549523105677299,0.005318339701604136,0.0035217685111777765,0.0034232445500867923
Thick_A,0.07909601455165884,0.018791494965807252,0.015967074504291367,0.08429471146782483,0.01821748542620412,0.01699949026887981,0.04896669812028223,0.02884044365600888,0.023443872437547076,0.029607753445395457,0.025605980086204117,0.02048290151311014,0.015963211588630725,0.015034336992907843,0.014517728578120209,0.01461400389811068,0.0157284427067435,0.01583763277667482,0.17257995271157428,0.08411598522682232,0.04407396119485042,0.06389604034212941,0.03529044334298418,0.022151821386932488,0.030939155936217388,0.022638383901238394,0.02230497897284927
EC_B,0.02250974897469395,0.010589260467139705,0.010527448157235428,0.024963145533012977,0.013268545779906332,0.010213976315974892,0.06007290777689021,0.05063265717787119,0.051076931329620746,0.022204056583815364,0.016556920575787944,0.013137254197737327,0.010716455942543935,0.00970911668112213,0.010481052377131834,0.01011720080326884,0.01035893113892825,0.011186585138056373,0.0833931566602408,0.06067509885392296,0.023677074253632257,0.07921408063813436,0.03089302149776117,0.02057969239688976,0.23748621423319788,0.06784382062244558,0.027915645893037827
Thick_B,0.03324296734899492,0.023714249658057664,0.025373628636853086,0.06180023664917285,0.02933378707087958,0.02455314398866342,0.13627380007693324,0.05450311973291838,0.049622283455054275,0.030793405895593595,0.026828369336606105,0.027773055949567575,0.02281111222799831,0.023301792020595756,0.025177979183998656,0.024429872568436838,0.023223467008933033,0.026395378134603374,0.047928199020816804,0.03835577081708282,0.02574518399374187,0.03824292930376245,0.03082767312392954,0.028199767213033654,0.05244556587967397,0.03950202103458045,0.029601240669517692
EC_C,0.0015782044564568252,0.0011462421122731144,0.001251738664357832,0.00818373636669575,0.0013374758989393074,0.001071161387519301,0.8075679793032029,0.01959620622724087,0.016021068869413783,0.0027615448752233485,0.0018944829774286613,0.0015292344955613523,0.0008996149638510281,0.0009565857663480839,0.0011196860381155968,0.0010476279937042961,0.0012311184995549003,0.001686787199565553,0.011742898748046937,0.006021593941817392,0.002503528886646621,0.02933620644145867,0.0038212130151980468,0.0023233266569057083,0.05445122075256167,0.01274805861115871,0.00617145685075377
