,hcp_1.0_0.1,hcp_1.0_0.3,hcp_1.0_0.5,hcp_2.5_0.1,hcp_2.5_0.3,hcp_2.5_0.5,hcp_4.0_0.1,hcp_4.0_0.3,hcp_4.0_0.5,vcp_1.0_0.1,vcp_1.0_0.3,vcp_1.0_0.5,vcp_2.5_0.1,vcp_2.5_0.3,vcp_2.5_0.5,vcp_4.0_0.1,vcp_4.0_0.3,vcp_4.0_0.5,prp_1.0_0.1,prp_1.0_0.3,prp_1.0_0.5,prp_2.5_0.1,prp_2.5_0.3,prp_2.5_0.5,prp_4.0_0.1,prp_4.0_0.3,prp_4.0_0.5
EC_A,0.057808399855171645,0.004385490957093028,0.002980050413152851,0.00548021364009018,0.00328795182982633,0.003031411003749157,0.010183763845354455,0.0073156574272141475,0.006072163916944794,0.009533173737170327,0.008119040650851396,0.006033444430201385,0.002787521751886486,0.0027374730495996944,0.002607810176858869,0.002825347700190428,0.0029829067547506,0.002685047069872474,0.46309007357390924,0.3372712226965799,0.014760640128271935,0.02060671183537515,0.00726225755480295,0.004345566059941714,0.004599341722241715,0.003945819171821593,0.0032614990470775872
Thick_A,0.07497332112155534,0.01770506882484275,0.016200000872286686,0.08124033485603364,0.02210854472689052,0.016620699862505896,0.0485427888758046,0.02835242357605609,0.02143751421630616,0.031022987688416777,0.023458070201514653,0.021017588295216466,0.016097560344748123,0.014521458561559791,0.016493276168152743,0.015026810961933978,0.015746770421269644,0.015690075003227083,0.15136049328152573,0.1044069051348836,0.04705718170782734,0.07280018799002344,0.03135603349342446,0.022795068721958342,0.02998869230930702,0.02343501234324702,0.020545130439482077
EC_B,0.023037211775021594,0.010846640206668645,0.011018672798990842,0.024402069247219077,0.013606211658175545,0.01042922069950381,0.06238879927539174,0.04668720280045559,0.05006740274809327,0.022078806463533475,0.016287667395604912,0.013490050256258934,0.010493208914260279,0.009849462418782142,0.01034967327520782,0.009688095545883998,0.010477559715693387,0.011638800766808118,0.07882921834044586,0.06462520813315738,0.02432833048436378,0.07909737438871818,0.03148516703543046,0.021001394180840977,0.2600248741222494,0.046588313151878016,0.027183364201362865
Thick_B,0.031208570735883866,0.023834703444292983,0.02362842280573462,0.057890261350204295,0.02699247830095596,0.024968558118054623,0.13752203471036703,0.05160543752844391,0.04854204945129091,0.029597663482603204,0.02715815234794237,0.029061446342504828,0.022892304163271808,0.0233912004551578,0.02357457149296105,0.023683496615299775,0.025083597463372444,0.02435878306289222,0.046184885302603756,0.04117020800895055,0.029646669647381708,0.040785462214057155,0.032651379870837126,0.02736079935469901,0.05641841091895392,0.03931124566657159,0.0314772071447116
EC_C,0.0017420573130031522,0.0011174845386970743,0.0012833272837495452,0.008106690881620854,0.0014761504550838823,0.0010473644412683759,0.8093591224317166,0.018365515460534748,0.015831777582649986,0.0025814669329499345,0.0019179308343580535,0.0014209004218912048,0.0009573548566036228,0.0009450333879288984,0.0010619770952560873,0.0010136673253006744,0.0012233488030417735,0.0015845597742276413,0.011302751324274987,0.006441400073015742,0.002429783971663243,0.027285479039743356,0.0032860363838385165,0.0025008293210156823,0.053866538589296666,0.015603928199553908,0.006247523277715878
