,hcp_1.0_0.1,hcp_1.0_0.3,hcp_1.0_0.5,hcp_2.5_0.1,hcp_2.5_0.3,hcp_2.5_0.5,hcp_4.0_0.1,hcp_4.0_0.3,hcp_4.0_0.5,vcp_1.0_0.1,vcp_1.0_0.3,vcp_1.0_0.5,vcp_2.5_0.1,vcp_2.5_0.3,vcp_2.5_0.5,vcp_4.0_0.1,vcp_4.0_0.3,vcp_4.0_0.5,prp_1.0_0.1,prp_1.0_0.3,prp_1.0_0.5,prp_2.5_0.1,prp_2.5_0.3,prp_2.5_0.5,prp_4.0_0.1,prp_4.0_0.3,prp_4.0_0.5
EC_A,0.05582977806787261,0.004269682096257302,0.002842523063609323,0.005892848616919328,0.003188996329979041,0.003000471044029612,0.010170963725643809,0.007662354092137326,0.005372524330539435,0.010292042131277507,0.008874561352322518,0.005995678267775489,0.002646730727254038,0.002931493508808094,0.00295128134225954,0.002782403512492672,0.0029487866151167103,0.002926543421772432,0.5832947070313159,0.2151080310905568,0.015709234010559837,0.02188446643827515,0.007368173041838008,0.005054206195056271,0.0040611323466903555,0.0038818016706543166,0.0030585859289865578
Thick_A,0.07768731101363494,0.018944789695366095,0.01752651859295044,0.08035070712638558,0.023821681375891784,0.016585943145923657,0.04478741424859366,0.03316239029387057,0.024823525625399512,0.029956363130210707,0.02375649884634614,0.02014927961056523,0.01589288927790799,0.016385319275573594,0.015660883295184922,0.014854497843153344,0.01607209087759991,0.015391563545947479,0.1635475913906612,0.09476572086384959,0.04628413539522059,0.06168664863962577,0.033063645083698565,0.02138737515905817,0.02989489859320828,0.023711909968802215,0.019848408085369983
EC_B,0.022574270985482297,0.01104560515693057,0.010715835232208534,0.02518287247012508,0.012762582362578684,0.011099705782100488,0.06495507094561011,0.04752947153163428,0.04790743333511731,0.024667023209646435,0.016863103657767692,0.013453754855930294,0.010285403915195853,0.009769867975080306,0.01032797988003961,0.010012550231610825,0.011026196475710926,0.01236277691868324,0.08224248664036414,0.056461206186236165,0.02604787719766667,0.07931470419818318,0.03131144684165256,0.02112426769561465,0.24779855468761447,0.058307121257602436,0.024850830373613193
Thick_B,0.03326842798365874,0.02404782870733846,0.024456236820857607,0.05640809124005554,0.028832157160439565,0.02431414659930843,0.14110414434176005,0.04869054841273514,0.04880929781150769,0.029313925092224292,0.027870081351154506,0.027807395026477933,0.02299624686760231,0.023667426780325334,0.024867931574127474,0.023267969108975696,0.024499115674299816,0.027690965243631117,0.048771043099172746,0.035553492731442184,0.027224529110053224,0.039604363798665616,0.032601735544723606,0.02723681312427275,0.055190261023060426,0.03958561268433589,0.0323202130877938
EC_C,0.001884854658414625,0.0011655624551182465,0.001162400801991142,0.008465828920631248,0.0014261551292593043,0.0010348620773704387,0.8094547960390501,0.017526287805078054,0.01640368535078788,0.0026745186874477995,0.0018091407340151196,0.0015812182247606095,0.0009380794279550601,0.0009403676434046765,0.0010472512317158556,0.000996726228084139,0.001223365950828277,0.0015239297377597529,0.011773687900475742,0.005469356631210811,0.0028856103133156155,0.028223454390711666,0.0036199183140850828,0.0023666119986655047,0.053740188403151964,0.014900423466626986,0.005761717478084297
