,hcp_1.0_0.1,hcp_1.0_0.3,hcp_1.0_0.5,hcp_2.5_0.1,hcp_2.5_0.3,hcp_2.5_0.5,hcp_4.0_0.1,hcp_4.0_0.3,hcp_4.0_0.5,vcp_1.0_0.1,vcp_1.0_0.3,vcp_1.0_0.5,vcp_2.5_0.1,vcp_2.5_0.3,vcp_2.5_0.5,vcp_4.0_0.1,vcp_4.0_0.3,vcp_4.0_0.5,prp_1.0_0.1,prp_1.0_0.3,prp_1.0_0.5,prp_2.5_0.1,prp_2.5_0.3,prp_2.5_0.5,prp_4.0_0.1,prp_4.0_0.3,prp_4.0_0.5
EC_A,0.05656191004224968,0.003718950486214847,0.0027684475377451672,0.005947557233935196,0.0034239352692332905,0.0030964170950500878,0.010104277108961954,0.006898180918334969,0.005810382371630675,0.00966754944288197,0.008799302686583256,0.005481781558845352,0.003000205110416242,0.002682106669576689,0.002871170126734952,0.0030168910482185744,0.0029900847066115185,0.003006845704932954,0.38255513031981747,0.4173377213135473,0.0148481316701567,0.022458715501504432,0.007406734840842992,0.004577443546173166,0.004376340084863773,0.0032928363571495694,0.003300951247787208
Thick_A,0.07509348298250255,0.01860683034271577,0.01762245670904653,0.0852663007720483,0.020878873945600923,0.015660234775416084,0.044504694684725815,0.02922941544348413,0.023831764685333396,0.02810998141739444,0.0237783131143728,0.020799543365554375,0.015576073307735624,0.015473983690925388,0.014857994533143872,0.014621999517470476,0.015199648886037375,0.016239840667685995,0.17723867444760033,0.08226695245656061,0.048581341214586675,0.06874990354505488,0.03462504265094174,0.021691709203776246,0.027293701345134026,0.023329990843877362,0.020871251451274175
EC_B,0.023579040527320926,0.010312854770308022,0.010484983397295939,0.024393818805326012,0.013578108222734725,0.010353297044768584,0.06806296503727718,0.04476554952220142,0.04968223208842063,0.022888247843272584,0.01661097425059866,0.013313874366839885,0.010229186416712189,0.009871524572592372,0.010521454568986453,0.009744964823297902,0.010551894721673286,0.011526013265271595,0.08473594700933097,0.05731768492815266,0.023528713968516402,0.07327887963980143,0.03339501353240857,0.02156361392679823,0.263660049375512,0.044247769559007055,0.027801343815574347
Thick_B,0.03348179869252744,0.023917579578861422,0.025115801892100203,0.05866446489914247,0.02981853043994253,0.02497305301101635,0.12713033167199367,0.06416848799502586,0.048318080191334635,0.029088032803828483,0.027785537978066148,0.02965440420243385,0.02270970049263218,0.022395813389623882,0.02357431428027321,0.024035197665569198,0.024081256574479022,0.024844948562931672,0.046503174354089315,0.04003788539962695,0.02721771753166265,0.036535237463780755,0.033284113836190996,0.02712604292548764,0.053065214265986885,0.04228455573726859,0.03018872416412402
EC_C,0.0017780709350814043,0.0012050983664100606,0.0012051835052574369,0.008551768306953969,0.0013316569774123835,0.0011526921490945283,0.8079166650006675,0.01889859538019161,0.01602727692872391,0.0028019165089574662,0.0018582117882832323,0.0016739601767532559,0.0009448515621615392,0.0009483198959202709,0.0010772603427097087,0.0010410840812395865,0.0012132736576430099,0.0016024920390068323,0.011302272668002263,0.006456998640795873,0.002437394932930917,0.028493149822232583,0.003880885108953171,0.0024596765276498614,0.05394916301985786,0.013963622678434534,0.0058284589986752735
