,hcp_1.0_0.1,hcp_1.0_0.3,hcp_1.0_0.5,hcp_2.5_0.1,hcp_2.5_0.3,hcp_2.5_0.5,hcp_4.0_0.1,hcp_4.0_0.3,hcp_4.0_0.5,vcp_1.0_0.1,vcp_1.0_0.3,vcp_1.0_0.5,vcp_2.5_0.1,vcp_2.5_0.3,vcp_2.5_0.5,vcp_4.0_0.1,vcp_4.0_0.3,vcp_4.0_0.5,prp_1.0_0.1,prp_1.0_0.3,prp_1.0_0.5,prp_2.5_0.1,prp_2.5_0.3,prp_2.5_0.5,prp_4.0_0.1,prp_4.0_0.3,prp_4.0_0.5
EC_A,0.0560369163157052,0.004124307759069806,0.002851762675606754,0.005974395684767778,0.0033440449711526,0.0030360130166991067,0.010445213033410233,0.007711229349710386,0.0056062852189835465,0.010023873007442447,0.008542674938803995,0.005765607069619115,0.002817448413342396,0.0025971631303548254,0.0025607434012806995,0.002948649171585269,0.0028142264113816045,0.0029567822650528592,0.5386252279497595,0.2611784730793061,0.015472027087502291,0.022173452244708444,0.007068991526180372,0.004600954491009354,0.004014867481311447,0.0034135983224007674,0.0032950719838530504
Thick_A,0.07951226022546828,0.01830815186228201,0.016208142364125728,0.08106246460056678,0.02131441121035487,0.01635833414249064,0.05003703001924394,0.025673165147671966,0.023079401229147402,0.03296044206612851,0.025383681226502537,0.02037988141829577,0.01575721104300782,0.014961766491701695,0.015242463222433753,0.015344246383533438,0.015652666057773688,0.014866188089190279,0.16989385715762267,0.08769861765492577,0.04700882104652613,0.06318809451266673,0.03264985566921894,0.023608251952022166,0.02963549366614583,0.024377724390272144,0.019837377150680492
EC_B,0.02336874209813513,0.010421908443785259,0.011180781827869097,0.023063907512135225,0.013223468958360162,0.010451227967489124,0.06325101532901305,0.047949985048252895,0.05079966733980336,0.023641893840503206,0.01619298220263795,0.01366214897490696,0.01027033669599475,0.00997396223952608,0.010323580255225982,0.010458475042009757,0.01083736248767994,0.011953209028871975,0.08149989001878678,0.059235105803763545,0.023325123966893922,0.07854042400709074,0.03311219425428872,0.020855996217721436,0.26125162213801734,0.04240362818687817,0.02875136011435942
Thick_B,0.03239685919063332,0.024462949005104217,0.025624935731259908,0.060191304180321245,0.027599808955049366,0.024344877199171885,0.14101554867024935,0.04989054607547978,0.04778130312900118,0.029085295930571298,0.027199388347401578,0.026957018974169078,0.02301476448793355,0.022855216902361655,0.025516765763028127,0.022988001999978268,0.02354784737440809,0.026184746145165493,0.045748943805049326,0.041267631955402326,0.028522401958437325,0.03947526815548082,0.03160649158297717,0.026815877669107806,0.05624588087046195,0.03852683171157846,0.03113349423021735
EC_C,0.0017739009646025208,0.0012220312617685861,0.0013108164899986298,0.008026083478192452,0.0013618385301529816,0.0011464964535879303,0.8080711143224553,0.018629545624020593,0.015904788443064095,0.002737930815722874,0.001577072956136772,0.0016798580496839948,0.0009795895473422491,0.0009187151787304435,0.0011047873633355516,0.0010177008818302838,0.001285240757098523,0.0018727061880991294,0.011815956263667212,0.005922243199910295,0.0023185270872703133,0.030907667265387233,0.00376225727039054,0.0024905157906750137,0.05171008643080505,0.014704215358480169,0.005748314027591372
