,hcp_1.0_0.1,hcp_1.0_0.3,hcp_1.0_0.5,hcp_2.5_0.1,hcp_2.5_0.3,hcp_2.5_0.5,hcp_4.0_0.1,hcp_4.0_0.3,hcp_4.0_0.5,vcp_1.0_0.1,vcp_1.0_0.3,vcp_1.0_0.5,vcp_2.5_0.1,vcp_2.5_0.3,vcp_2.5_0.5,vcp_4.0_0.1,vcp_4.0_0.3,vcp_4.0_0.5,prp_1.0_0.1,prp_1.0_0.3,prp_1.0_0.5,prp_2.5_0.1,prp_2.5_0.3,prp_2.5_0.5,prp_4.0_0.1,prp_4.0_0.3,prp_4.0_0.5
EC_A,0.05599691630669655,0.004405496666131143,0.0029523207591355427,0.005852720683696998,0.003167424625810454,0.003037759440527675,0.01012196052417803,0.0071490309915565094,0.005789304539776395,0.009365087228902504,0.00831904838864669,0.006063645904659373,0.002775284254416013,0.002538726948867772,0.002766719743572362,0.0028582377716544543,0.002977925538714326,0.002911064369261285,0.6099898350405691,0.18983648788975419,0.01523129776298048,0.022152133795693925,0.007352580135960296,0.004423530593655553,0.004155126278139168,0.004214378076109337,0.0035959557409338773
Thick_A,0.07578087894350284,0.018237461166305608,0.01673481992682706,0.07924731042690729,0.024532696647391376,0.0165464279557219,0.04579335084186992,0.03039744310793598,0.02310183784579376,0.03163133494889897,0.023372353446241806,0.019731983860402223,0.01591688745180126,0.01556727356411693,0.01595464689563374,0.014578068652137673,0.014652501635533607,0.015002438299972946,0.17382018460355586,0.08903283846593003,0.045009627653071996,0.06749360291633125,0.031108426750837727,0.022439647059506462,0.02999815863765738,0.024348790948033015,0.01996900734808133
EC_B,0.022141381857668417,0.011114335737752157,0.01061662175475083,0.024824012549472238,0.012483153205799544,0.010518347352174589,0.061665761162334395,0.05120865053843079,0.04851362075493503,0.023743868241541267,0.017761436553374595,0.013643844554017511,0.010665364679851602,0.010262283370432295,0.010678256476678699,0.010346749296964736,0.010424199531745183,0.01161557808722988,0.08023251308597233,0.06171900125008471,0.02236344843898704,0.08129094382049572,0.02912249673320232,0.021909388904790945,0.24440404812031305,0.05936797264226851,0.02736272129873161
Thick_B,0.03360312754253323,0.025244928858604,0.025321502730074264,0.057418643959702996,0.028245238552577663,0.024396341366178215,0.13567606644169444,0.05500058855092813,0.04653995817022045,0.028717474555819227,0.027123531744410356,0.027706091703282316,0.022330953381224816,0.023183604940846203,0.024423093254019795,0.023603108002591317,0.02291942201291767,0.02655493787503544,0.044079201116203705,0.04248286369559112,0.028254194634314566,0.0417067226298168,0.03147105895745951,0.02785349300532129,0.056222145552879854,0.03900756354931227,0.03091414321644036
EC_C,0.0019457990534025404,0.0010954368868872169,0.0011000316525405546,0.008465402401189417,0.0013454462496856605,0.0010450499884871193,0.80915238470547,0.018725017274369777,0.015921107362710248,0.002834516417218159,0.0018437955468602867,0.0014193628486595768,0.0009340343000879891,0.0008971559643637759,0.001154562602247599,0.0010064759061554276,0.0012224599379955683,0.0016421896367342782,0.011359049826231208,0.006159369483372416,0.0025244780931916806,0.028869817800933194,0.0036837368194087214,0.0023083049150686525,0.05292322348079542,0.01398455148521675,0.006437239360716734
