,hcp_1.0_0.1,hcp_1.0_0.3,hcp_1.0_0.5,hcp_2.5_0.1,hcp_2.5_0.3,hcp_2.5_0.5,hcp_4.0_0.1,hcp_4.0_0.3,hcp_4.0_0.5,vcp_1.0_0.1,vcp_1.0_0.3,vcp_1.0_0.5,vcp_2.5_0.1,vcp_2.5_0.3,vcp_2.5_0.5,vcp_4.0_0.1,vcp_4.0_0.3,vcp_4.0_0.5,prp_1.0_0.1,prp_1.0_0.3,prp_1.0_0.5,prp_2.5_0.1,prp_2.5_0.3,prp_2.5_0.5,prp_4.0_0.1,prp_4.0_0.3,prp_4.0_0.5
EC_A,0.055664240595423166,0.004292720190285826,0.0025709017575276456,0.005757610544526879,0.003091961538217519,0.002780274561170561,0.010823952239266736,0.006482718417414946,0.005688521534664051,0.009912714170385414,0.00926258945030713,0.006164589504066033,0.002903462525046563,0.0025419676308163983,0.002641150047014588,0.0029466058894904766,0.0030613320522280287,0.0035773191855519868,0.603829132202401,0.19548277027810382,0.015577407348316738,0.022721500972712607,0.0070905100201743565,0.004482428882943191,0.003903775598066503,0.00363312721118475,0.003114715652693113
Thick_A,0.07423651732682555,0.01908500087859962,0.016585213466243302,0.08082217285819855,0.022335815414449768,0.016079936744955857,0.04644688813974157,0.03327525528766535,0.022793960129168202,0.02987654494254984,0.025180591841487444,0.02038872579830957,0.015550324230208403,0.015419828697099866,0.01552547309642866,0.015910252285916436,0.01663921960269102,0.01576888259806762,0.16750372805110075,0.08964148702984452,0.04588811883749329,0.06264740998086286,0.034715307281424815,0.021590970175397795,0.030331301451666605,0.025931166220778686,0.019829907632823947
EC_B,0.024109136380050127,0.01035040359454187,0.011229608237984542,0.024785116096523323,0.013000848438367272,0.009662867163188057,0.06557340548719252,0.044378586449077995,0.04887736652955248,0.025331170720450623,0.016234665778043937,0.013818030475762577,0.010556134899118838,0.010033740762158178,0.010474230839611829,0.010607634771963697,0.010220279888378493,0.0124438211815435,0.08149465069096998,0.06006348011570848,0.021765974724001873,0.07869483943252514,0.03241927010295355,0.0219876553631401,0.2554401305412752,0.04818146302299712,0.028265488312918707
Thick_B,0.032018773294056724,0.023714504953132255,0.024296504041633898,0.05747083158634085,0.028367071612470218,0.025224658914282123,0.1382674365560963,0.053245711097809366,0.04965348489493589,0.029437533209664874,0.025830445704464827,0.02895245574585969,0.02333563073557087,0.02353282309063723,0.024516265626258176,0.02438590660459771,0.023488954135555302,0.02564951194004537,0.04418020903503815,0.03910570837548365,0.029058890894059042,0.04086558733595059,0.032788644176431944,0.02746058051858765,0.05418436365129724,0.03956403443573141,0.03140347783400861
EC_C,0.0019378390929280208,0.001179100313329322,0.0011497706025214705,0.008158248678761502,0.0013557916456272058,0.00116034438844614,0.8092658635692279,0.01806030261982728,0.016350529225054127,0.002868272216924355,0.0018871660932420302,0.0015261319051685356,0.0009472211042175386,0.0009673525784937486,0.0010734739541030166,0.0009473220052606346,0.0012451426114323818,0.0017053764704202863,0.011093982153388905,0.006267181190008591,0.0024910574062856376,0.02500459543436486,0.003704083240354805,0.002510267005963896,0.057155315048763686,0.013940132384101633,0.006048137061782441
