,hcp_1.0_0.1,hcp_1.0_0.3,hcp_1.0_0.5,hcp_2.5_0.1,hcp_2.5_0.3,hcp_2.5_0.5,hcp_4.0_0.1,hcp_4.0_0.3,hcp_4.0_0.5,vcp_1.0_0.1,vcp_1.0_0.3,vcp_1.0_0.5,vcp_2.5_0.1,vcp_2.5_0.3,vcp_2.5_0.5,vcp_4.0_0.1,vcp_4.0_0.3,vcp_4.0_0.5,prp_1.0_0.1,prp_1.0_0.3,prp_1.0_0.5,prp_2.5_0.1,prp_2.5_0.3,prp_2.5_0.5,prp_4.0_0.1,prp_4.0_0.3,prp_4.0_0.5
EC_A,0.055161943496131016,0.0041421884075868885,0.00272988331609602,0.004715803262040818,0.0037754657412967566,0.0027665923283212318,0.00980744903649517,0.007042362161139193,0.00595448060143254,0.00992987390995532,0.008769663444585794,0.005689418187569709,0.0030929594469365496,0.0028002359400910244,0.0028178304082987137,0.0029910029902279673,0.00283060844765227,0.0027153428663501916,0.4458826693050272,0.354353914456372,0.015316203538964918,0.022756163534924472,0.0077711340675209305,0.004679138279377846,0.004294559637027401,0.0038711260921397784,0.003341987096438302
Thick_A,0.07793443816331472,0.018487322016625774,0.015602098783418103,0.08111229845630087,0.021408725167324505,0.01732425119602942,0.05014541285584071,0.029429042256753794,0.02425842148936442,0.029464423096374637,0.023608055115531674,0.019769587472147857,0.015481472462031808,0.015333241178632037,0.014901815620576636,0.016159110804889597,0.015719656228933808,0.015500883424458736,0.16183011813658107,0.09696038979297933,0.04550937522425709,0.06566062617295167,0.03381880142092593,0.02265765826392574,0.02938594142782624,0.022326293493832867,0.02021054027817104
EC_B,0.022422894796691815,0.010401989167890209,0.010703956870158512,0.024314657443618725,0.013663477318840165,0.010729523720318256,0.0683336132903479,0.045095680061439956,0.04755386482406819,0.024190861803801863,0.01757377970293102,0.014134657574570723,0.010757993215929768,0.010041212051883245,0.010778324391260178,0.01017125859394987,0.010806986723024558,0.011173453639123806,0.0820739564832588,0.059387798339167894,0.0215293149248981,0.07923809043113737,0.030664894213898543,0.02175689861616322,0.25479051962113924,0.05210566027172098,0.025604681908767035
Thick_B,0.03373607465771638,0.024838179117840503,0.024331975750698804,0.05777172808784664,0.02881244657022884,0.023472019108914145,0.12705494533560568,0.06544902310976866,0.04886340533044571,0.02953990383116631,0.027828128450553075,0.02876186204779686,0.023579621451879106,0.02190603479973221,0.023719959929180686,0.023155765520497737,0.023305088238167272,0.024300589037031212,0.046361502423903286,0.04118877170831225,0.028153659480609196,0.040226272195291485,0.030564522564805963,0.029393904867378633,0.053839332620971556,0.039105818478132534,0.030739465285525246
EC_C,0.0019667727329134585,0.001101856703362013,0.0011636095253820782,0.009000020183438547,0.0013903169512605445,0.0011377614889895298,0.8096575598291189,0.01800846517333494,0.016894365626362602,0.002666838004593042,0.001673780595263975,0.0015093758150465915,0.0009997973572917812,0.0009045522883449214,0.0010778360180998107,0.000996249769377381,0.0012587535595763482,0.0016451117687965831,0.010980084673032405,0.006791212468140834,0.0024450489760002555,0.02661720406714147,0.0035237709184542964,0.0022424082991400933,0.05405886996530529,0.014909458790056484,0.005378918452175906
