,hcp_1.0_0.1,hcp_1.0_0.3,hcp_1.0_0.5,hcp_2.5_0.1,hcp_2.5_0.3,hcp_2.5_0.5,hcp_4.0_0.1,hcp_4.0_0.3,hcp_4.0_0.5,vcp_1.0_0.1,vcp_1.0_0.3,vcp_1.0_0.5,vcp_2.5_0.1,vcp_2.5_0.3,vcp_2.5_0.5,vcp_4.0_0.1,vcp_4.0_0.3,vcp_4.0_0.5,prp_1.0_0.1,prp_1.0_0.3,prp_1.0_0.5,prp_2.5_0.1,prp_2.5_0.3,prp_2.5_0.5,prp_4.0_0.1,prp_4.0_0.3,prp_4.0_0.5
EC_A,0.05582889623788392,0.004038480682381519,0.002671197236857535,0.006570539509379853,0.0036578568776699295,0.0030126803815092727,0.009802746548633088,0.006812924968797753,0.005929714550540459,0.010081978403251018,0.00835192051689776,0.006013485784746582,0.00292303976618343,0.0027058866006042454,0.0028946527089635287,0.002902561099674456,0.0029649072160449993,0.0027878243366748928,0.5609881389300225,0.23877687395747177,0.014591424502189648,0.022605172337618714,0.007273227739887168,0.004477286817929228,0.0042300638429335295,0.0038512862396590693,0.003255232205593944
Thick_A,0.07415067230502714,0.01888170180829005,0.01662453756742392,0.08167758661145748,0.02280927710253673,0.015778551123762082,0.050712625608191265,0.02761039922769327,0.022826254556234098,0.03254396017681398,0.02287380099135751,0.020349167944894452,0.016619921994150192,0.015203309785194264,0.014767072935997886,0.01593967009865673,0.015712643480286583,0.015494955550573694,0.16727961883649373,0.09486033101790356,0.04149225824890125,0.06750443587512192,0.03111554741632635,0.022968971207926105,0.028821353413868527,0.024491435508101338,0.020889939606815948
EC_B,0.021978789499018752,0.011037414938261835,0.010843548733448147,0.02529783797276299,0.013115029471521319,0.010281840590246567,0.06563097296267634,0.04775871491637932,0.046481391872062315,0.022487595399216596,0.016624594390415574,0.01387405742095584,0.010407567011925767,0.00968194765932295,0.011065223724385998,0.010447307217644943,0.010585311928416307,0.012254411687447304,0.08347446039239162,0.058982925203719797,0.021930603176327123,0.07753486635497724,0.031551105039596274,0.022412445106775765,0.259035126959621,0.04765449372380143,0.027570416646680956
Thick_B,0.030590673469250797,0.025000623803653588,0.024639164697476366,0.05693759777209915,0.030985330753776665,0.02471267133551275,0.13967747353101803,0.0507017901852969,0.04952977357313304,0.03176967626672724,0.02928860589093656,0.02708980772990659,0.024390064743080257,0.0232131126379855,0.024422722391095587,0.023821169275620415,0.023684609182116716,0.0247553884274416,0.044522764479436205,0.03806836049344372,0.027127169902185187,0.045470720282725766,0.03038185067319027,0.027376208551948045,0.05188288829136175,0.03831917955711232,0.031640602102469065
EC_C,0.0016424945512640223,0.001198491743677408,0.0012578380281590411,0.008040629896130722,0.0013119907683455704,0.0010828182678397475,0.8101351500227002,0.01832203220364531,0.0157311420291761,0.002743941164272907,0.00178377072740925,0.0015623466528854573,0.000971459921625039,0.0010253384549319465,0.0011377229798420854,0.0010367622299887788,0.001166307717005703,0.0015872697252608124,0.011499659619031901,0.005630105269094765,0.0028471011208379823,0.028263871643356187,0.0033505436760441877,0.00258420982042568,0.05217502315749275,0.01561723913575555,0.006294739473800895
