,hcp_1.0_0.1,hcp_1.0_0.3,hcp_1.0_0.5,hcp_2.5_0.1,hcp_2.5_0.3,hcp_2.5_0.5,hcp_4.0_0.1,hcp_4.0_0.3,hcp_4.0_0.5,vcp_1.0_0.1,vcp_1.0_0.3,vcp_1.0_0.5,vcp_2.5_0.1,vcp_2.5_0.3,vcp_2.5_0.5,vcp_4.0_0.1,vcp_4.0_0.3,vcp_4.0_0.5,prp_1.0_0.1,prp_1.0_0.3,prp_1.0_0.5,prp_2.5_0.1,prp_2.5_0.3,prp_2.5_0.5,prp_4.0_0.1,prp_4.0_0.3,prp_4.0_0.5
EC_A,0.05459196892633984,0.004053092033223106,0.0025722845949413993,0.0057278576225342145,0.003138549617179274,0.0032220431099739774,0.009969601429752409,0.007254577152612308,0.005320820274117042,0.010372258395754171,0.007406006530135435,0.006107933778768218,0.003061434204429934,0.003004975060578767,0.0028856251732639246,0.0030244949754868284,0.0034558082207602875,0.0029537708030247154,0.656569995488122,0.14535318238906336,0.014825175431511706,0.02226331428291812,0.007588156058078725,0.004269083898518158,0.004212848449693772,0.0033554558412846568,0.0034396862579336926
Thick_A,0.07750365611549356,0.01856262098616125,0.015464113460873816,0.07908638870747264,0.02202077346798241,0.018957398726199177,0.04820890819796052,0.029012317843989464,0.02478131973660981,0.030193073910496082,0.022580577872739586,0.02002309748212302,0.015352909358545955,0.015972637692638108,0.016049011604270948,0.015543329675482198,0.015355635681948795,0.015064460265876206,0.16332673400753212,0.09492168559312623,0.04936967470893418,0.06213225114838568,0.03302484661558097,0.023871611838524223,0.028636069136279578,0.0240557698029571,0.020929126361816368
EC_B,0.022002189182412014,0.010675532914567477,0.010574428213618505,0.02412773141152308,0.01281580024845137,0.010573248811616715,0.06853602393038509,0.045256154569697345,0.04749758876000864,0.023756658649783956,0.015845070744503607,0.013172180480418549,0.010762604477425655,0.010022486541644083,0.010135160093102776,0.009825480019463057,0.010630306824287016,0.011685672487482915,0.08245384856991415,0.06073581653225054,0.023926300412537918,0.0749035410876245,0.032604881527208765,0.021423929721182452,0.258961279156098,0.05052963675384262,0.02656644787894924
Thick_B,0.03199634619860002,0.025011466613900635,0.024593941277977947,0.056981029005421055,0.02653859467416466,0.024264099794238124,0.13353191676108983,0.05209903018677322,0.04743284871434572,0.030439171310935053,0.028437667029527103,0.028813435333799698,0.022931838534030694,0.02367672764968511,0.025738339678353716,0.024381269927424936,0.025872903009686244,0.024444614525444604,0.04764016812957439,0.03788942252441535,0.027741013698013177,0.04152259257561556,0.031673811223878,0.028666222012287162,0.05751946940329074,0.03892799641523562,0.031234063792291565
EC_C,0.0016803456600323844,0.0010640815420386788,0.0011853354733668393,0.008046477904625354,0.0014677908575387573,0.0012151072952695534,0.8081877189027692,0.018984281002384175,0.01612379271112607,0.0026425932849494663,0.0018883260824013592,0.0016188543255785386,0.0009608650476855489,0.0009857478274075185,0.0010790247392325272,0.0009461312842728607,0.0013169979417678663,0.0016560465449131727,0.01126261523143185,0.006368521832139773,0.002456504870099869,0.0268335640261796,0.003829670159730582,0.0025957931961480695,0.05537406056437644,0.014689379339162959,0.00554037235337091
