,hcp_1.0_0.1,hcp_1.0_0.3,hcp_1.0_0.5,hcp_2.5_0.1,hcp_2.5_0.3,hcp_2.5_0.5,hcp_4.0_0.1,hcp_4.0_0.3,hcp_4.0_0.5,vcp_1.0_0.1,vcp_1.0_0.3,vcp_1.0_0.5,vcp_2.5_0.1,vcp_2.5_0.3,vcp_2.5_0.5,vcp_4.0_0.1,vcp_4.0_0.3,vcp_4.0_0.5,prp_1.0_0.1,prp_1.0_0.3,prp_1.0_0.5,prp_2.5_0.1,prp_2.5_0.3,prp_2.5_0.5,prp_4.0_0.1,prp_4.0_0.3,prp_4.0_0.5
EC_A,0.05642863385203746,0.004144981533404303,0.0026561430690946785,0.005520969948855895,0.0031786185811273847,0.0026945205793982834,0.01088408866383522,0.007397414399354631,0.005584123193164011,0.009494105748984918,0.008276943972038788,0.005598693193700722,0.002924328748910272,0.0029139717048319276,0.0026165245423349264,0.003033018420964955,0.002641394647353279,0.0028711815439698154,0.6408764660464641,0.15911297426583468,0.015450225285073945,0.022357281392571246,0.007109902749520791,0.004422293614298606,0.005031486764009939,0.003327606599214105,0.003452106939651131
Thick_A,0.07664990366979839,0.018714096994574138,0.01634561531255031,0.07745197188629904,0.023075976968333044,0.01657939851687209,0.05074536884496904,0.030138555143062795,0.022339911837718836,0.029850649761147298,0.02497096823948993,0.020396504106830395,0.01561119198691841,0.01559615135797241,0.014790803657296467,0.01485570472596853,0.015953101818677578,0.016546592860920577,0.16814142451291686,0.08891248639820973,0.047566646160684,0.06774900170783146,0.02927807425309365,0.02363195663999491,0.030203910431246463,0.02262888067226842,0.021275151534355195
EC_B,0.02362930477269447,0.010648292388110566,0.010757676446882643,0.023691631629271754,0.012425139769629733,0.009777437247490074,0.06291457874680408,0.05101711330105233,0.04766088878403409,0.023437392121990946,0.01638426876097224,0.014215191013910469,0.010665421946551444,0.009739001995279242,0.010031229647773476,0.00948597288253801,0.00999892858820273,0.012252507615198433,0.08070404325086508,0.05996094795326827,0.024233208648035125,0.07311871512223005,0.033584930732651105,0.020468800314424895,0.2597665409157868,0.052910150616046835,0.026520684788305042
Thick_B,0.035821793234711526,0.025299616532988706,0.023897136093974126,0.061552204622895366,0.027148550558037422,0.025059354177293592,0.13073863554862103,0.05710310523382121,0.046592556556248034,0.03058046738298336,0.026572447322390468,0.028212132114089895,0.02325443627387213,0.02365416759738639,0.024061335014876145,0.023949512621202103,0.02385804696407295,0.025051081196348534,0.04818904824423561,0.0395452324219006,0.027306360213631992,0.040676067617530245,0.030998435860768732,0.02710828562213463,0.053344396698237116,0.03936107557834927,0.031064518697398857
EC_C,0.0017654859548418076,0.0011667729759926447,0.0011666255690770332,0.008118181571564825,0.0013460474920166834,0.0010464367113458826,0.8093010948723556,0.018468989953537466,0.015829347224986218,0.0026657836839765357,0.0018366308264955954,0.0016605161237716788,0.0009650759319486278,0.0009516358145765253,0.0010900414879557114,0.0010286022031996138,0.0012264759998923483,0.0016195531943325066,0.011301224526770038,0.006479034611165603,0.0025663220579953813,0.029238299327559374,0.0038880663421566723,0.002495296070001196,0.05274606426880114,0.014528888457577892,0.005503506746105389
